licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1223,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-03T16:08:11.988238,2025-12-03T17:02:20.134689,28,2025-12-03T16:36:11.988238,26.14,19.0,2025-12-03T16:42:20.988840,19.99,10.0,2025-12-03T16:48:30.325599,13.83,4.0,2025-12-03T16:57:42.173163,4.63,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,91,Lotus Samkong,2484,2025-12-03T16:11:13.759489,2025-12-03T17:02:21.518316,37,2025-12-03T16:48:13.759489,14.13,16.0,2025-12-03T16:42:22.970353,19.98,6.0,2025-12-03T16:47:32.159323,14.82,1.0,2025-12-03T16:57:15.534046,5.1,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,86,Kathu Police Station,1550,2025-12-03T16:38:00.069618,2025-12-03T17:02:21.518316,28,2025-12-03T17:06:00.069618,-3.64,6.0,2025-12-03T17:00:13.069211,2.14,,,,,,,,,,,,,,,,,,,,,
10-1147,Rawai -> Airport,17,Sai Yuan,642,2025-12-03T16:57:19.382022,2025-12-03T17:02:55.246839,5,2025-12-03T17:02:19.382022,0.6,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-03T15:55:03.856104,2025-12-03T17:02:55.246839,47,2025-12-03T16:42:03.856104,20.86,32.0,2025-12-03T16:42:13.259259,20.7,19.0,2025-12-03T16:44:22.502250,18.55,8.0,2025-12-03T16:48:32.028469,14.39,0.0,2025-12-03T16:55:16.995402,7.64,,,,,,,,,,,,
10-1212,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-03T15:40:24.622620,2025-12-03T17:02:55.246839,72,2025-12-03T16:52:24.622620,10.51,62.0,2025-12-03T16:57:34.283841,5.35,49.0,2025-12-03T16:59:43.703754,3.19,43.0,2025-12-03T17:11:24.290731,-8.48,24.0,2025-12-03T17:04:32.028469,-1.61,7.0,2025-12-03T17:02:47.849389,0.12,,,,,,,,,
10-1264,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-03T16:41:29.348634,2025-12-03T17:04:16.896663,18,2025-12-03T16:59:29.348634,4.79,,,,,,,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-03T15:40:24.622501,2025-12-03T17:04:59.263913,84,2025-12-03T17:04:24.622501,0.58,54.0,2025-12-03T17:08:16.425286,-3.29,38.0,2025-12-03T17:07:25.682393,-2.44,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,64,Kata Palm,9111,2025-12-03T15:40:24.622501,2025-12-03T17:04:59.263913,74,2025-12-03T16:54:24.622501,10.58,65.0,2025-12-03T17:00:34.674253,4.41,52.0,2025-12-03T17:02:44.144218,2.25,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-12-03T16:08:11.988238,2025-12-03T17:05:22.751744,29,2025-12-03T16:37:11.988238,28.18,21.0,2025-12-03T16:44:20.988840,21.03,12.0,2025-12-03T16:50:30.325599,14.87,6.0,2025-12-03T16:59:42.173163,5.68,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-03T15:49:00.414969,2025-12-03T17:05:27.680191,20,2025-12-03T16:09:00.414969,56.45,14.0,2025-12-03T16:57:34.323964,7.89,7.0,2025-12-03T17:05:51.042715,-0.39,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,25,Karon Circle,2454,2025-12-03T15:49:00.414969,2025-12-03T17:05:58.194409,22,2025-12-03T16:11:00.414969,54.96,15.0,2025-12-03T16:58:34.323964,7.4,8.0,2025-12-03T17:06:51.042715,-0.88,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-03T16:34:58.994754,2025-12-03T17:06:00.525279,33,2025-12-03T17:07:58.994754,-1.97,14.0,2025-12-03T17:04:12.181613,1.81,0.0,2025-12-03T17:04:59.263913,1.02,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-03T16:41:29.348634,2025-12-03T17:06:18.474471,20,2025-12-03T17:01:29.348634,4.82,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-03T15:40:55.665218,2025-12-03T17:07:01.504323,62,2025-12-03T16:42:55.665218,24.1,55.0,2025-12-03T17:13:18.743031,-6.29,38.0,2025-12-03T17:11:28.091242,-4.44,23.0,2025-12-03T17:11:09.688945,-4.14,5.0,2025-12-03T17:08:27.314893,-1.43,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,92,Chillva Market,2580,2025-12-03T16:11:13.759489,2025-12-03T17:07:26.830468,39,2025-12-03T16:50:13.759489,17.22,17.0,2025-12-03T16:43:22.970353,24.06,8.0,2025-12-03T16:49:32.159323,17.91,2.0,2025-12-03T16:58:15.534046,9.19,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,87,Siko,1652,2025-12-03T16:38:00.069618,2025-12-03T17:07:57.353001,29,2025-12-03T17:07:00.069618,0.95,7.0,2025-12-03T17:01:13.069211,6.74,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,54,Kalim School,6540,2025-12-03T15:40:55.665218,2025-12-03T17:08:02.449632,64,2025-12-03T16:44:55.665218,23.11,56.0,2025-12-03T17:14:18.743031,-6.27,39.0,2025-12-03T17:12:28.091242,-4.43,25.0,2025-12-03T17:13:09.688945,-5.12,6.0,2025-12-03T17:09:27.314893,-1.41,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-12-03T17:05:53.225862,2025-12-03T17:08:25.422532,0,2025-12-03T17:05:53.225862,2.54,,,,,,,,,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-12-03T17:05:53.225862,2025-12-03T17:08:56.006024,2,2025-12-03T17:07:53.225862,1.05,,,,,,,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,60,Karon Circle,8431,2025-12-03T15:40:24.622501,2025-12-03T17:09:03.461724,89,2025-12-03T17:09:24.622501,-0.35,60.0,2025-12-03T17:14:16.425286,-5.22,44.0,2025-12-03T17:13:25.682393,-4.37,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,46,Laguna,3576,2025-12-03T16:34:58.994754,2025-12-03T17:09:03.461724,33,2025-12-03T17:07:58.994754,1.07,15.0,2025-12-03T17:05:12.181613,3.85,1.0,2025-12-03T17:05:59.263913,3.07,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-03T15:40:55.665218,2025-12-03T17:09:03.461724,65,2025-12-03T16:45:55.665218,23.13,58.0,2025-12-03T17:16:18.743031,-7.25,41.0,2025-12-03T17:14:28.091242,-5.41,26.0,2025-12-03T17:14:09.688945,-5.1,8.0,2025-12-03T17:11:27.314893,-2.4,,,,,,,,,,,,
10-1205,Rawai -> Airport,29,Four Point Patong,4204,2025-12-03T15:55:03.856104,2025-12-03T17:10:01.924641,56,2025-12-03T16:51:03.856104,18.97,40.0,2025-12-03T16:50:13.259259,19.81,27.0,2025-12-03T16:52:22.502250,17.66,17.0,2025-12-03T16:57:32.028469,12.5,8.0,2025-12-03T17:03:16.995402,6.75,,,,,,,,,,,,
10-1148,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-03T15:40:24.622501,2025-12-03T17:10:04.514943,91,2025-12-03T17:11:24.622501,-1.34,61.0,2025-12-03T17:15:16.425286,-5.2,45.0,2025-12-03T17:14:25.682393,-4.35,,,,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-03T15:40:24.622501,2025-12-03T17:10:04.514943,75,2025-12-03T16:55:24.622501,14.66,66.0,2025-12-03T17:01:34.674253,8.5,53.0,2025-12-03T17:03:44.144218,6.34,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,13,Dibuk Road,830,2025-12-03T16:41:29.348634,2025-12-03T17:10:21.394189,22,2025-12-03T17:03:29.348634,6.87,1.0,2025-12-03T17:09:19.807844,1.03,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,88,PTT Station Kathu,1843,2025-12-03T16:38:00.069618,2025-12-03T17:10:30.215175,31,2025-12-03T17:09:00.069618,1.5,9.0,2025-12-03T17:03:13.069211,7.29,0.0,2025-12-03T17:08:27.828638,2.04,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-03T16:41:29.348634,2025-12-03T17:11:22.196409,23,2025-12-03T17:04:29.348634,6.88,2.0,2025-12-03T17:10:19.807844,1.04,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-03T15:49:00.414969,2025-12-03T17:12:04.281190,28,2025-12-03T16:17:00.414969,55.06,22.0,2025-12-03T17:05:34.323964,6.5,14.0,2025-12-03T17:12:51.042715,-0.78,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,89,Kathu Fresh Market,2031,2025-12-03T16:38:00.069618,2025-12-03T17:13:02.821560,33,2025-12-03T17:11:00.069618,2.05,11.0,2025-12-03T17:05:13.069211,7.83,2.0,2025-12-03T17:10:27.828638,2.58,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,30,Kalim School,4320,2025-12-03T15:55:03.856104,2025-12-03T17:13:05.677179,57,2025-12-03T16:52:03.856104,21.03,42.0,2025-12-03T16:52:13.259259,20.87,29.0,2025-12-03T16:54:22.502250,18.72,18.0,2025-12-03T16:58:32.028469,14.56,9.0,2025-12-03T17:04:16.995402,8.81,1.0,2025-12-03T17:11:32.466384,1.55,,,,,,,,,
10-1148,Airport -> Rawai,62,Karon Stadium,8823,2025-12-03T15:40:24.622501,2025-12-03T17:13:08.587387,94,2025-12-03T17:14:24.622501,-1.27,65.0,2025-12-03T17:19:16.425286,-6.13,49.0,2025-12-03T17:18:25.682393,-5.28,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,2025-12-03T16:41:29.348634,2025-12-03T17:13:54.151010,25,2025-12-03T17:06:29.348634,7.41,4.0,2025-12-03T17:12:19.807844,1.57,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,108,Big C Market Thepkrasattri,205,2025-12-03T17:12:59.618915,2025-12-03T17:14:00.522055,1,2025-12-03T17:13:59.618915,0.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-03T15:55:03.856104,2025-12-03T17:14:06.989609,58,2025-12-03T16:53:03.856104,21.05,43.0,2025-12-03T16:53:13.259259,20.9,30.0,2025-12-03T16:55:22.502250,18.74,19.0,2025-12-03T16:59:32.028469,14.58,11.0,2025-12-03T17:06:16.995402,7.83,2.0,2025-12-03T17:12:32.466384,1.58,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-12-03T16:38:30.325599,2025-12-03T17:16:02.305349,17,2025-12-03T16:55:30.325599,20.53,12.0,2025-12-03T17:05:42.173163,10.34,,,,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-03T16:34:58.994754,2025-12-03T17:16:12.057727,38,2025-12-03T17:12:58.994754,3.22,19.0,2025-12-03T17:09:12.181613,7.0,5.0,2025-12-03T17:09:59.263913,6.21,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,109,Ban Kuku School,427,2025-12-03T16:50:08.983555,2025-12-03T17:17:03.108131,2,2025-12-03T16:52:08.983555,24.9,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,93,Bangkok Hospital Phuket,2727,2025-12-03T16:11:13.759489,2025-12-03T17:17:06.463586,42,2025-12-03T16:53:13.759489,23.88,21.0,2025-12-03T16:47:22.970353,29.72,11.0,2025-12-03T16:52:32.159323,24.57,6.0,2025-12-03T17:02:15.534046,14.85,2.0,2025-12-03T17:13:31.200824,3.59,,,,,,,,,,,,
10-1212,Rawai -> Airport,38,Laguna,7313,2025-12-03T15:40:24.622620,2025-12-03T17:17:09.780789,77,2025-12-03T16:57:24.622620,19.75,68.0,2025-12-03T17:03:34.283841,13.59,54.0,2025-12-03T17:04:43.703754,12.43,48.0,2025-12-03T17:16:24.290731,0.76,30.0,2025-12-03T17:10:32.028469,6.63,13.0,2025-12-03T17:08:47.849389,8.37,3.0,2025-12-03T17:13:32.466384,3.62,,,,,,
10-1148,Airport -> Rawai,63,OZO Phuket,8979,2025-12-03T15:40:24.622501,2025-12-03T17:17:12.988652,97,2025-12-03T17:17:24.622501,-0.19,67.0,2025-12-03T17:21:16.425286,-4.06,51.0,2025-12-03T17:20:25.682393,-3.21,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-03T15:40:24.622620,2025-12-03T17:18:10.671096,78,2025-12-03T16:58:24.622620,19.77,68.0,2025-12-03T17:03:34.283841,14.61,55.0,2025-12-03T17:05:43.703754,12.45,49.0,2025-12-03T17:17:24.290731,0.77,31.0,2025-12-03T17:11:32.028469,6.64,13.0,2025-12-03T17:08:47.849389,9.38,4.0,2025-12-03T17:14:32.466384,3.64,,,,,,
10-1204,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-03T15:40:24.622501,2025-12-03T17:18:14.008462,78,2025-12-03T16:58:24.622501,19.82,69.0,2025-12-03T17:04:34.674253,13.66,56.0,2025-12-03T17:06:44.144218,11.5,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-03T15:49:00.414969,2025-12-03T17:19:11.651793,36,2025-12-03T16:25:00.414969,54.19,30.0,2025-12-03T17:13:34.323964,5.62,22.0,2025-12-03T17:20:51.042715,-1.66,5.0,2025-12-03T17:18:36.253278,0.59,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,90,Andamanda Phuket Waterpark,2377,2025-12-03T16:38:00.069618,2025-12-03T17:20:09.222879,37,2025-12-03T17:15:00.069618,5.15,15.0,2025-12-03T17:09:13.069211,10.94,6.0,2025-12-03T17:14:27.828638,5.69,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,64,Kata Palm,9111,2025-12-03T15:40:24.622501,2025-12-03T17:20:15.978282,99,2025-12-03T17:19:24.622501,0.86,69.0,2025-12-03T17:23:16.425286,-3.01,54.0,2025-12-03T17:23:25.682393,-3.16,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-12-03T16:50:08.983555,2025-12-03T17:21:06.753635,3,2025-12-03T16:53:08.983555,27.96,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-12-03T16:50:08.983555,2025-12-03T17:21:06.753635,5,2025-12-03T16:55:08.983555,25.96,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,2025-12-03T16:11:13.759489,2025-12-03T17:21:10.166237,47,2025-12-03T16:58:13.759489,22.94,25.0,2025-12-03T16:51:22.970353,29.79,16.0,2025-12-03T16:57:32.159323,23.63,10.0,2025-12-03T17:06:15.534046,14.91,7.0,2025-12-03T17:18:31.200824,2.65,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,91,Lotus Samkong,2484,2025-12-03T16:38:00.069618,2025-12-03T17:21:10.166237,38,2025-12-03T17:16:00.069618,5.17,16.0,2025-12-03T17:10:13.069211,10.95,7.0,2025-12-03T17:15:27.828638,5.71,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-12-03T16:50:08.983555,2025-12-03T17:22:07.681033,7,2025-12-03T16:57:08.983555,24.98,,,,,,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,92,Chillva Market,2580,2025-12-03T16:38:00.069618,2025-12-03T17:22:11.125222,40,2025-12-03T17:18:00.069618,4.18,18.0,2025-12-03T17:12:13.069211,9.97,9.0,2025-12-03T17:17:27.828638,4.72,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,2,Queen Sirikit Park,56,2025-12-03T17:21:30.150738,2025-12-03T17:22:31.124401,0,2025-12-03T17:21:30.150738,1.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1205,Rawai -> Airport,32,Big C Kamala,5519,2025-12-03T15:55:03.856104,2025-12-03T17:23:15.375885,72,2025-12-03T17:07:03.856104,16.19,56.0,2025-12-03T17:06:13.259259,17.04,43.0,2025-12-03T17:08:22.502250,14.88,32.0,2025-12-03T17:12:32.028469,10.72,24.0,2025-12-03T17:19:16.995402,3.97,16.0,2025-12-03T17:26:32.466384,-3.28,,,,,,,,,
10-1151,Airport -> Rawai,48,Surin Beach,4456,2025-12-03T16:34:58.994754,2025-12-03T17:23:19.298919,44,2025-12-03T17:18:58.994754,4.34,26.0,2025-12-03T17:16:12.181613,7.12,12.0,2025-12-03T17:16:59.263913,6.33,1.0,2025-12-03T17:21:15.978282,2.06,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,2,2025-12-03T17:23:30.150738,0.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,2,2025-12-03T17:23:30.150738,0.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,4,2025-12-03T17:25:30.150738,-1.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,7,2025-12-03T17:28:30.150738,-4.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,9,2025-12-03T17:30:30.150738,-6.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,12,2025-12-03T17:33:30.150738,-9.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,14,2025-12-03T17:35:30.150738,-11.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,15,2025-12-03T17:36:30.150738,-12.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,16,2025-12-03T17:37:30.150738,-13.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,18,2025-12-03T17:39:30.150738,-15.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,20,2025-12-03T17:41:30.150738,-17.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-03T17:21:30.150738,2025-12-03T17:23:31.942801,21,2025-12-03T17:42:30.150738,-18.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-03T16:08:11.988238,2025-12-03T17:24:09.503189,52,2025-12-03T17:00:11.988238,23.96,44.0,2025-12-03T17:07:20.988840,16.81,35.0,2025-12-03T17:13:30.325599,10.65,29.0,2025-12-03T17:22:42.173163,1.46,20.0,2025-12-03T17:28:25.422532,-4.27,0.0,2025-12-03T17:23:39.012575,0.51,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,2025-12-03T16:11:13.759489,2025-12-03T17:24:13.085233,50,2025-12-03T17:01:13.759489,22.99,29.0,2025-12-03T16:55:22.970353,28.84,19.0,2025-12-03T17:00:32.159323,23.68,14.0,2025-12-03T17:10:15.534046,13.96,10.0,2025-12-03T17:21:31.200824,2.7,,,,,,,,,,,,
10-1207,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-03T17:03:27.314893,2025-12-03T17:24:20.310471,19,2025-12-03T17:22:27.314893,1.88,3.0,2025-12-03T17:23:15.978282,1.07,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-12-03T17:24:02.602502,2025-12-03T17:25:03.538876,0,2025-12-03T17:24:02.602502,1.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-12-03T16:38:30.325599,2025-12-03T17:25:10.424861,19,2025-12-03T16:57:30.325599,27.67,14.0,2025-12-03T17:07:42.173163,17.47,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-12-03T16:38:30.325599,2025-12-03T17:25:10.424861,22,2025-12-03T17:00:30.325599,24.67,17.0,2025-12-03T17:10:42.173163,14.47,,,,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-12-03T16:38:30.325599,2025-12-03T17:25:10.424861,25,2025-12-03T17:03:30.325599,21.67,20.0,2025-12-03T17:13:42.173163,11.47,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-12-03T16:50:08.983555,2025-12-03T17:25:10.424861,9,2025-12-03T16:59:08.983555,26.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-12-03T16:50:08.983555,2025-12-03T17:25:10.424861,11,2025-12-03T17:01:08.983555,24.02,,,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,2025-12-03T16:11:13.759489,2025-12-03T17:26:14.955785,51,2025-12-03T17:02:13.759489,24.02,30.0,2025-12-03T16:56:22.970353,29.87,21.0,2025-12-03T17:02:32.159323,23.71,15.0,2025-12-03T17:11:15.534046,14.99,11.0,2025-12-03T17:22:31.200824,3.73,,,,,,,,,,,,
10-1151,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-03T16:34:58.994754,2025-12-03T17:26:22.733831,49,2025-12-03T17:23:58.994754,2.4,31.0,2025-12-03T17:21:12.181613,5.18,17.0,2025-12-03T17:21:59.263913,4.39,6.0,2025-12-03T17:26:15.978282,0.11,,,,,,,,,,,,,,,
10-1204,Airport -> Rawai,67,Sai Yuan,10247,2025-12-03T15:40:24.622501,2025-12-03T17:26:22.733831,88,2025-12-03T17:08:24.622501,17.97,79.0,2025-12-03T17:14:34.674253,11.8,66.0,2025-12-03T17:16:44.144218,9.64,,,,,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-12-03T16:38:30.325599,2025-12-03T17:27:12.374985,27,2025-12-03T17:05:30.325599,21.7,22.0,2025-12-03T17:15:42.173163,11.5,,,,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-03T15:40:24.622501,2025-12-03T17:27:23.710831,100,2025-12-03T17:20:24.622501,6.98,70.0,2025-12-03T17:24:16.425286,3.12,54.0,2025-12-03T17:23:25.682393,3.97,,,,,,,,,,,,,,,,,,
10-1151,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-03T16:34:58.994754,2025-12-03T17:27:23.710831,50,2025-12-03T17:24:58.994754,2.41,32.0,2025-12-03T17:22:12.181613,5.19,18.0,2025-12-03T17:22:59.263913,4.41,7.0,2025-12-03T17:27:15.978282,0.13,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,2025-12-03T16:11:13.759489,2025-12-03T17:28:17.075282,54,2025-12-03T17:05:13.759489,23.06,32.0,2025-12-03T16:58:22.970353,29.9,23.0,2025-12-03T17:04:32.159323,23.75,17.0,2025-12-03T17:13:15.534046,15.03,14.0,2025-12-03T17:25:31.200824,2.76,1.0,2025-12-03T17:27:14.955785,1.04,,,,,,,,,
10-1205,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-03T15:55:03.856104,2025-12-03T17:28:20.314875,74,2025-12-03T17:09:03.856104,19.27,59.0,2025-12-03T17:09:13.259259,19.12,46.0,2025-12-03T17:11:22.502250,16.96,35.0,2025-12-03T17:15:32.028469,12.8,27.0,2025-12-03T17:22:16.995402,6.06,18.0,2025-12-03T17:28:32.466384,-0.2,1.0,2025-12-03T17:26:17.298776,2.05,,,,,,
10-1205,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-03T15:55:03.856104,2025-12-03T17:29:21.827775,76,2025-12-03T17:11:03.856104,18.3,60.0,2025-12-03T17:10:13.259259,19.14,47.0,2025-12-03T17:12:22.502250,16.99,36.0,2025-12-03T17:16:32.028469,12.83,28.0,2025-12-03T17:23:16.995402,6.08,20.0,2025-12-03T17:30:32.466384,-1.18,3.0,2025-12-03T17:28:17.298776,1.08,,,,,,
10-1205,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-03T15:55:03.856104,2025-12-03T17:29:21.827775,77,2025-12-03T17:12:03.856104,17.3,61.0,2025-12-03T17:11:13.259259,18.14,48.0,2025-12-03T17:13:22.502250,15.99,37.0,2025-12-03T17:17:32.028469,11.83,29.0,2025-12-03T17:24:16.995402,5.08,21.0,2025-12-03T17:31:32.466384,-2.18,4.0,2025-12-03T17:29:17.298776,0.08,,,,,,
10-1151,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-03T16:34:58.994754,2025-12-03T17:29:25.595683,51,2025-12-03T17:25:58.994754,3.44,33.0,2025-12-03T17:23:12.181613,6.22,19.0,2025-12-03T17:23:59.263913,5.44,9.0,2025-12-03T17:29:15.978282,0.16,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,2025-12-03T17:03:27.314893,2025-12-03T17:31:27.158271,22,2025-12-03T17:25:27.314893,6.0,7.0,2025-12-03T17:27:15.978282,4.19,,,,,,,,,,,,,,,,,,,,,
