licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1208,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-02T11:11:30.321245,,13.0,2025-12-02T11:24:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T11:11:30.321245,,16.0,2025-12-02T11:27:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T11:11:30.321245,,24.0,2025-12-02T11:35:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,46,Laguna,3576,2025-12-02T11:11:30.321245,,25.0,2025-12-02T11:36:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T11:11:30.321245,,28.0,2025-12-02T11:39:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T11:11:30.321245,,34.0,2025-12-02T11:45:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T11:11:30.321245,,38.0,2025-12-02T11:49:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T11:11:30.321245,,39.0,2025-12-02T11:50:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T11:11:30.321245,,40.0,2025-12-02T11:51:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T11:11:30.321245,,43.0,2025-12-02T11:54:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T11:11:30.321245,,53.0,2025-12-02T12:04:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,54,Kalim School,6540,2025-12-02T11:11:30.321245,,55.0,2025-12-02T12:06:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T11:11:30.321245,,56.0,2025-12-02T12:07:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T11:11:30.321245,,60.0,2025-12-02T12:11:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T11:11:30.321245,,63.0,2025-12-02T12:14:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T11:11:30.321245,,64.0,2025-12-02T12:15:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:11:30.321245,,75.0,2025-12-02T12:26:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:11:30.321245,,79.0,2025-12-02T12:30:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:11:30.321245,,81.0,2025-12-02T12:32:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:11:30.321245,,84.0,2025-12-02T12:35:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:11:30.321245,,86.0,2025-12-02T12:37:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:11:30.321245,,88.0,2025-12-02T12:39:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:11:30.321245,,89.0,2025-12-02T12:40:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:11:30.321245,,91.0,2025-12-02T12:42:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1208,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:11:30.321245,,100.0,2025-12-02T12:51:30.321245,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:11:30.321449,,2.0,2025-12-02T11:13:30.321449,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:11:30.321449,,2.0,2025-12-02T11:13:30.321449,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:11:30.321449,,12.0,2025-12-02T11:23:30.321449,,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:11:30.321449,,14.0,2025-12-02T11:25:30.321449,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:11:30.321245,2025-12-02T11:18:37.071849,4.0,2025-12-02T11:15:30.321245,3.11,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:11:30.321245,2025-12-02T11:18:37.071849,5.0,2025-12-02T11:16:30.321245,2.11,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:11:30.321245,2025-12-02T11:21:39.765475,8.0,2025-12-02T11:19:30.321245,2.16,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:11:30.321245,2025-12-02T11:24:11.984776,10.0,2025-12-02T11:21:30.321245,2.69,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:11:30.321245,2025-12-02T11:27:14.732270,12.0,2025-12-02T11:23:30.321245,3.74,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:11:30.321245,2025-12-02T11:28:15.767470,13.0,2025-12-02T11:24:30.321245,3.76,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:11:30.321245,2025-12-02T11:31:18.261728,15.0,2025-12-02T11:26:30.321245,4.8,3.0,2025-12-02T11:29:44.068152,1.57,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:11:30.321245,,24.0,2025-12-02T11:35:30.321245,,12.0,2025-12-02T11:38:44.068152,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T11:12:32.032731,2025-12-02T11:20:08.462681,6.0,2025-12-02T11:18:32.032731,1.61,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T11:12:32.032731,2025-12-02T11:26:13.602186,10.0,2025-12-02T11:22:32.032731,3.69,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T11:12:32.032731,2025-12-02T11:26:13.602186,11.0,2025-12-02T11:23:32.032731,2.69,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T11:12:32.032731,2025-12-02T11:27:14.732270,12.0,2025-12-02T11:24:32.032731,2.71,,,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T11:12:32.032731,2025-12-02T11:30:47.838266,15.0,2025-12-02T11:27:32.032731,3.26,2.0,2025-12-02T11:29:45.208898,1.04,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T11:12:32.032731,,25.0,2025-12-02T11:37:32.032731,,12.0,2025-12-02T11:39:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,2025-12-02T11:12:32.032731,,26.0,2025-12-02T11:38:32.032731,,13.0,2025-12-02T11:40:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T11:12:32.032731,,28.0,2025-12-02T11:40:32.032731,,14.0,2025-12-02T11:41:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T11:12:32.032731,,32.0,2025-12-02T11:44:32.032731,,18.0,2025-12-02T11:45:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T11:12:32.032731,,35.0,2025-12-02T11:47:32.032731,,21.0,2025-12-02T11:48:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T11:12:32.032731,,36.0,2025-12-02T11:48:32.032731,,23.0,2025-12-02T11:50:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T11:12:32.032731,,46.0,2025-12-02T11:58:32.032731,,33.0,2025-12-02T12:00:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T11:12:32.032731,,51.0,2025-12-02T12:03:32.032731,,38.0,2025-12-02T12:05:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T11:12:32.032731,,52.0,2025-12-02T12:04:32.032731,,39.0,2025-12-02T12:06:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T11:12:32.032731,,55.0,2025-12-02T12:07:32.032731,,42.0,2025-12-02T12:09:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T11:12:32.032731,,58.0,2025-12-02T12:10:32.032731,,44.0,2025-12-02T12:11:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T11:12:32.032731,,60.0,2025-12-02T12:12:32.032731,,46.0,2025-12-02T12:13:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T11:12:32.032731,,60.0,2025-12-02T12:12:32.032731,,47.0,2025-12-02T12:14:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T11:12:32.032731,,63.0,2025-12-02T12:15:32.032731,,49.0,2025-12-02T12:16:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T11:12:32.032731,,71.0,2025-12-02T12:23:32.032731,,58.0,2025-12-02T12:25:45.208898,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,2,Queen Sirikit Park,56,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,1.0,2025-12-02T11:15:33.004387,1.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,2.0,2025-12-02T11:16:33.004387,0.03,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,4.0,2025-12-02T11:18:33.004387,-1.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,6.0,2025-12-02T11:20:33.004387,-3.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,9.0,2025-12-02T11:23:33.004387,-6.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,12.0,2025-12-02T11:26:33.004387,-9.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,14.0,2025-12-02T11:28:33.004387,-11.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,15.0,2025-12-02T11:29:33.004387,-12.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,17.0,2025-12-02T11:31:33.004387,-14.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,19.0,2025-12-02T11:33:33.004387,-16.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,21.0,2025-12-02T11:35:33.004387,-18.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-12-02T11:14:33.004387,2025-12-02T11:16:34.627492,22.0,2025-12-02T11:36:33.004387,-19.97,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,16,Rawai Beach,4,2025-12-02T11:14:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,17,Sai Yuan,642,2025-12-02T11:14:33.743294,,8.0,2025-12-02T11:22:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-12-02T11:14:33.743294,,16.0,2025-12-02T11:30:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-02T11:14:33.743294,,18.0,2025-12-02T11:32:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,20,Kata Palm,1780,2025-12-02T11:14:33.743294,,19.0,2025-12-02T11:33:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,21,OZO Kata,1937,2025-12-02T11:14:33.743294,,21.0,2025-12-02T11:35:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,22,Peach Blossom,1963,2025-12-02T11:14:33.743294,,21.0,2025-12-02T11:35:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,23,Karon Stadium,2064,2025-12-02T11:14:33.743294,,23.0,2025-12-02T11:37:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-02T11:14:33.743294,,26.0,2025-12-02T11:40:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,25,Karon Circle,2454,2025-12-02T11:14:33.743294,,27.0,2025-12-02T11:41:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T11:14:33.743294,,33.0,2025-12-02T11:47:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:14:33.743294,,39.0,2025-12-02T11:53:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:14:33.743294,,43.0,2025-12-02T11:57:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:14:33.743294,,49.0,2025-12-02T12:03:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:14:33.743294,,50.0,2025-12-02T12:04:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:14:33.743294,,51.0,2025-12-02T12:05:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:14:33.743294,,62.0,2025-12-02T12:16:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:14:33.743294,,64.0,2025-12-02T12:18:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:14:33.743294,,65.0,2025-12-02T12:19:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:14:33.743294,,66.0,2025-12-02T12:20:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:14:33.743294,,70.0,2025-12-02T12:24:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:14:33.743294,,77.0,2025-12-02T12:31:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:14:33.743294,,82.0,2025-12-02T12:36:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:14:33.743294,,82.0,2025-12-02T12:36:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:14:33.743294,,92.0,2025-12-02T12:46:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:14:33.743294,,94.0,2025-12-02T12:48:33.743294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-02T11:18:36.650923,,6.0,2025-12-02T11:24:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,2025-12-02T11:18:36.650923,,10.0,2025-12-02T11:28:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-12-02T11:18:36.650923,,11.0,2025-12-02T11:29:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,2025-12-02T11:18:36.650923,,13.0,2025-12-02T11:31:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,2025-12-02T11:18:36.650923,,14.0,2025-12-02T11:32:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-12-02T11:18:36.650923,,15.0,2025-12-02T11:33:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-12-02T11:18:36.650923,,17.0,2025-12-02T11:35:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-12-02T11:18:36.650923,,18.0,2025-12-02T11:36:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-02T11:18:36.650923,,20.0,2025-12-02T11:38:36.650923,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:21:39.731432,,1.0,2025-12-02T11:22:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:21:39.731432,,5.0,2025-12-02T11:26:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:21:39.731432,,12.0,2025-12-02T11:33:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:21:39.731432,,13.0,2025-12-02T11:34:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:21:39.731432,,14.0,2025-12-02T11:35:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:21:39.731432,,25.0,2025-12-02T11:46:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:21:39.731432,,27.0,2025-12-02T11:48:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:21:39.731432,,28.0,2025-12-02T11:49:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:21:39.731432,,29.0,2025-12-02T11:50:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:21:39.731432,,33.0,2025-12-02T11:54:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:21:39.731432,,40.0,2025-12-02T12:01:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,38,Laguna,7313,2025-12-02T11:21:39.731432,,44.0,2025-12-02T12:05:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T11:21:39.731432,,45.0,2025-12-02T12:06:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T11:21:39.731432,,54.0,2025-12-02T12:15:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T11:21:39.731432,,57.0,2025-12-02T12:18:39.731432,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,17,Sai Yuan,642,2025-12-02T11:24:12.028294,2025-12-02T11:31:18.321110,7.0,2025-12-02T11:31:12.028294,0.1,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-12-02T11:24:12.028294,,15.0,2025-12-02T11:39:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-02T11:24:12.028294,,17.0,2025-12-02T11:41:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,20,Kata Palm,1780,2025-12-02T11:24:12.028294,,18.0,2025-12-02T11:42:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,21,OZO Kata,1937,2025-12-02T11:24:12.028294,,20.0,2025-12-02T11:44:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,22,Peach Blossom,1963,2025-12-02T11:24:12.028294,,20.0,2025-12-02T11:44:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,23,Karon Stadium,2064,2025-12-02T11:24:12.028294,,22.0,2025-12-02T11:46:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-02T11:24:12.028294,,25.0,2025-12-02T11:49:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,25,Karon Circle,2454,2025-12-02T11:24:12.028294,,26.0,2025-12-02T11:50:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T11:24:12.028294,,32.0,2025-12-02T11:56:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-02T11:24:12.028294,,38.0,2025-12-02T12:02:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T11:24:12.028294,,42.0,2025-12-02T12:06:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T11:24:12.028294,,48.0,2025-12-02T12:12:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,30,Kalim School,4320,2025-12-02T11:24:12.028294,,49.0,2025-12-02T12:13:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T11:24:12.028294,,50.0,2025-12-02T12:14:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T11:24:12.028294,,61.0,2025-12-02T12:25:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T11:24:12.028294,,63.0,2025-12-02T12:27:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T11:24:12.028294,,64.0,2025-12-02T12:28:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T11:24:12.028294,,65.0,2025-12-02T12:29:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T11:24:12.028294,,69.0,2025-12-02T12:33:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T11:24:12.028294,,76.0,2025-12-02T12:40:12.028294,,,,,,,,,,,,,,,,,,,,,,,,,
