licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1221,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,2025-12-01T10:56:17.691285,,2025-12-01T11:00:38.059644,,2025-12-01T11:03:45.443568,,2025-12-01T11:08:23.729887,,,,,,,,,,,
10-1153,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-01T17:33:52.730433,2025-12-01T10:16:17.691004,437.58,2025-12-01T17:01:29.836016,32.38,2025-12-01T17:05:38.313748,28.24,2025-12-01T17:17:47.657482,16.08,2025-12-01T17:30:31.128767,3.36,2025-12-01T17:31:46.119460,2.11,,,,,,
10-1153,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-01T17:35:54.687644,2025-12-01T10:17:17.691004,438.62,2025-12-01T17:02:29.836016,33.41,2025-12-01T17:06:38.313748,29.27,2025-12-01T17:18:47.657482,17.12,2025-12-01T17:31:31.128767,4.39,2025-12-01T17:32:46.119460,3.14,,,,,,
10-1153,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-01T17:35:54.687644,2025-12-01T10:18:17.691004,437.62,2025-12-01T17:03:29.836016,32.41,2025-12-01T17:07:38.313748,28.27,2025-12-01T17:19:47.657482,16.12,2025-12-01T17:32:31.128767,3.39,2025-12-01T17:33:46.119460,2.14,,,,,,
10-1153,Rawai -> Airport,36,Surin Beach,6442,2025-12-01T17:43:01.423459,2025-12-01T10:22:17.691004,440.73,2025-12-01T17:08:29.836016,34.53,2025-12-01T17:11:38.313748,31.39,2025-12-01T17:23:47.657482,19.23,2025-12-01T17:36:31.128767,6.5,2025-12-01T17:37:46.119460,5.26,2025-12-01T17:42:30.860767,0.51,,,,
10-1153,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-01T18:06:54.707783,2025-12-01T10:30:17.691004,456.62,2025-12-01T10:33:37.046849,453.29,2025-12-01T17:19:38.313748,47.27,2025-12-01T17:31:47.657482,35.12,2025-12-01T17:44:31.128767,22.39,2025-12-01T17:45:46.119460,21.14,2025-12-01T17:50:30.860767,16.4,2025-12-01T17:58:45.593908,8.15,,
10-1153,Rawai -> Airport,38,Laguna,7313,2025-12-01T10:45:44.508462,2025-12-01T10:36:17.691004,9.45,2025-12-01T10:39:37.046849,6.12,2025-12-01T17:24:38.313748,,2025-12-01T17:36:47.657482,,2025-12-01T17:49:31.128767,,2025-12-01T17:50:46.119460,,2025-12-01T17:55:30.860767,,2025-12-01T18:03:45.593908,,2025-12-01T18:15:30.174439,
10-1153,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-01T10:45:44.508462,2025-12-01T10:36:17.691004,9.45,2025-12-01T10:39:37.046849,6.12,2025-12-01T17:25:38.313748,,2025-12-01T17:37:47.657482,,2025-12-01T17:50:31.128767,,2025-12-01T17:51:46.119460,,2025-12-01T17:56:30.860767,,2025-12-01T18:04:45.593908,,2025-12-01T18:15:30.174439,
10-1153,Rawai -> Airport,40,Baan Khian,8300,2025-12-01T10:53:48.910650,2025-12-01T10:46:17.691004,7.52,2025-12-01T10:49:37.046849,4.2,2025-12-01T17:34:38.313748,,2025-12-01T17:46:47.657482,,2025-12-01T17:59:31.128767,,2025-12-01T18:00:46.119460,,2025-12-01T18:05:30.860767,,2025-12-01T18:13:45.593908,,2025-12-01T18:25:30.174439,
10-1153,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-01T10:58:52.159960,2025-12-01T10:48:17.691004,10.57,2025-12-01T10:51:37.046849,7.25,2025-12-01T17:37:38.313748,,2025-12-01T17:49:47.657482,,2025-12-01T18:02:31.128767,,2025-12-01T18:03:46.119460,,2025-12-01T18:08:30.860767,,2025-12-01T18:16:45.593908,,2025-12-01T18:27:30.174439,
10-1152,Airport -> Rawai,53,Kalim Bus Stop,6450,,2025-12-01T10:23:17.690868,,2025-12-01T17:06:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,54,Kalim School,6540,,2025-12-01T10:25:17.690868,,2025-12-01T17:07:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,2025-12-01T10:26:17.690868,,2025-12-01T17:08:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,56,Indigo Patong,6893,,2025-12-01T10:31:17.690868,,2025-12-01T17:13:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,57,Patong PEA,7083,,2025-12-01T10:34:17.690868,,2025-12-01T17:17:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-12-01T10:36:17.690868,,2025-12-01T17:18:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T10:42:43.651938,2025-12-01T10:44:17.690868,-1.57,2025-12-01T17:26:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,60,Karon Circle,8431,2025-12-01T10:48:47.067597,2025-12-01T10:49:17.690868,-0.51,2025-12-01T17:31:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-01T10:49:47.816768,2025-12-01T10:50:17.690868,-0.5,2025-12-01T17:32:35.522293,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,62,Karon Stadium,8823,2025-12-01T10:52:49.645399,2025-12-01T10:53:17.690868,-0.47,2025-12-01T10:52:48.385719,0.02,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,63,OZO Phuket,8979,2025-12-01T10:56:52.085114,2025-12-01T10:55:17.690868,1.57,2025-12-01T10:54:48.385719,2.06,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,64,Kata Palm,9111,2025-12-01T10:57:52.578348,2025-12-01T10:57:17.690868,0.58,2025-12-01T10:56:48.385719,1.07,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T11:00:54.167538,2025-12-01T10:58:17.690868,2.61,2025-12-01T10:56:48.385719,4.1,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T11:08:59.063256,2025-12-01T11:00:17.690868,8.69,2025-12-01T10:59:48.385719,9.18,2025-12-01T11:05:57.334118,3.03,,,,,,,,,,,,
10-1152,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T11:13:01.330167,2025-12-01T11:09:17.690868,3.73,2025-12-01T11:07:48.385719,5.22,2025-12-01T11:14:57.334118,-1.93,,,,,,,,,,,,
10-1208,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-01T17:32:51.717844,2025-12-01T10:15:17.691004,437.57,2025-12-01T17:10:43.634239,22.13,2025-12-01T17:15:53.659056,16.97,2025-12-01T17:20:39.426958,12.2,,,,,,,,,,
10-1208,Rawai -> Airport,29,Four Point Patong,4204,2025-12-01T17:43:31.854012,2025-12-01T10:20:17.691004,443.24,2025-12-01T17:15:43.634239,27.8,2025-12-01T17:21:53.659056,21.64,2025-12-01T17:25:39.426958,17.87,2025-12-01T17:38:54.687644,4.62,,,,,,,,
10-1208,Rawai -> Airport,30,Kalim School,4320,2025-12-01T17:47:05.389831,2025-12-01T10:21:17.691004,445.79,2025-12-01T17:16:43.634239,30.36,2025-12-01T17:22:53.659056,24.2,2025-12-01T17:26:39.426958,20.43,2025-12-01T17:39:54.687644,7.18,,,,,,,,
10-1208,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-01T17:48:06.468663,2025-12-01T10:22:17.691004,445.81,2025-12-01T17:17:43.634239,30.38,2025-12-01T17:23:53.659056,24.21,2025-12-01T17:28:39.426958,19.45,2025-12-01T17:40:54.687644,7.2,,,,,,,,
10-1208,Rawai -> Airport,32,Big C Kamala,5519,2025-12-01T17:56:44.640058,2025-12-01T10:33:17.691004,443.45,2025-12-01T10:37:37.046849,439.13,2025-12-01T17:33:53.659056,22.85,2025-12-01T17:38:39.426958,18.09,2025-12-01T17:51:54.687644,4.83,2025-12-01T17:57:38.778946,-0.9,,,,,,
10-1208,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-01T17:59:47.453793,2025-12-01T10:35:17.691004,444.5,2025-12-01T10:39:37.046849,440.17,2025-12-01T17:35:53.659056,23.9,2025-12-01T17:40:39.426958,19.13,2025-12-01T17:53:54.687644,5.88,2025-12-01T17:59:38.778946,0.14,,,,,,
10-1208,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-01T18:01:49.545255,2025-12-01T10:36:17.691004,445.53,2025-12-01T10:40:37.046849,441.21,2025-12-01T17:37:53.659056,23.93,2025-12-01T17:41:39.426958,20.17,2025-12-01T17:54:54.687644,6.91,2025-12-01T18:00:38.778946,1.18,,,,,,
10-1208,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-01T18:02:50.821030,2025-12-01T10:37:17.691004,445.55,2025-12-01T10:41:37.046849,441.23,2025-12-01T17:37:53.659056,24.95,2025-12-01T17:42:39.426958,20.19,2025-12-01T17:55:54.687644,6.94,2025-12-01T18:01:38.778946,1.2,,,,,,
10-1208,Rawai -> Airport,36,Surin Beach,6442,2025-12-01T18:06:54.707783,2025-12-01T10:41:17.691004,445.62,2025-12-01T10:45:37.046849,441.29,2025-12-01T17:42:53.659056,24.02,2025-12-01T17:46:39.426958,20.25,2025-12-01T17:59:54.687644,7.0,2025-12-01T18:06:38.778946,0.27,2025-12-01T18:05:53.649417,1.02,,,,
10-1208,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-01T10:56:51.042789,2025-12-01T10:49:17.691004,7.56,2025-12-01T10:53:37.046849,3.23,2025-12-01T10:49:44.508462,7.11,2025-12-01T17:54:39.426958,,2025-12-01T18:07:54.687644,,2025-12-01T18:13:38.778946,,2025-12-01T18:13:53.649417,,,,,
10-1208,Rawai -> Airport,38,Laguna,7313,2025-12-01T11:06:57.012364,2025-12-01T10:54:17.691004,12.66,2025-12-01T10:59:37.046849,7.33,2025-12-01T10:54:44.508462,12.21,2025-12-01T11:05:23.313788,1.56,2025-12-01T18:12:54.687644,,2025-12-01T18:19:38.778946,,2025-12-01T18:18:53.649417,,,,,
10-1208,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-01T11:07:57.534959,2025-12-01T10:55:17.691004,12.66,2025-12-01T10:59:37.046849,8.34,2025-12-01T10:55:44.508462,12.22,2025-12-01T11:05:23.313788,2.57,2025-12-01T18:13:54.687644,,2025-12-01T18:19:38.778946,,2025-12-01T18:18:53.649417,,,,,
10-1208,Rawai -> Airport,40,Baan Khian,8300,2025-12-01T11:16:02.440886,2025-12-01T11:04:17.691004,11.75,2025-12-01T11:08:37.046849,7.42,2025-12-01T11:04:44.508462,11.3,2025-12-01T11:15:23.313788,0.65,2025-12-01T11:15:32.009799,0.51,2025-12-01T18:29:38.778946,,2025-12-01T18:28:53.649417,,,,,
10-1208,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-01T11:19:34.510027,2025-12-01T11:07:17.691004,12.28,2025-12-01T11:11:37.046849,7.96,2025-12-01T11:07:44.508462,11.83,2025-12-01T11:17:23.313788,2.19,2025-12-01T11:17:32.009799,2.04,2025-12-01T18:31:38.778946,,2025-12-01T18:30:53.649417,,,,,
10-1220,Rawai -> Airport,29,Four Point Patong,4204,,2025-12-01T10:17:17.691004,,2025-12-01T11:09:57.534959,,2025-12-01T11:09:57.534959,,2025-12-01T11:09:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,30,Kalim School,4320,,2025-12-01T10:18:17.691004,,2025-12-01T11:10:57.534959,,2025-12-01T11:10:57.534959,,2025-12-01T11:10:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,31,Kalim Bus Stop,4437,,2025-12-01T10:19:17.691004,,2025-12-01T11:11:57.534959,,2025-12-01T11:11:57.534959,,2025-12-01T11:11:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,32,Big C Kamala,5519,,2025-12-01T10:30:17.691004,,2025-12-01T11:22:57.534959,,2025-12-01T11:22:57.534959,,2025-12-01T11:22:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,33,Phuket Fantasea,5751,,2025-12-01T10:32:17.691004,,2025-12-01T11:24:57.534959,,2025-12-01T11:24:57.534959,,2025-12-01T11:24:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,2025-12-01T10:33:17.691004,,2025-12-01T11:25:57.534959,,2025-12-01T11:25:57.534959,,2025-12-01T11:25:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,35,Cafe De Mar,5945,,2025-12-01T10:34:17.691004,,2025-12-01T11:26:57.534959,,2025-12-01T11:26:57.534959,,2025-12-01T11:26:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,36,Surin Beach,6442,,2025-12-01T10:38:17.691004,,2025-12-01T11:30:57.534959,,2025-12-01T11:30:57.534959,,2025-12-01T11:30:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,37,Lotus Cherngtalay,7024,,2025-12-01T10:46:17.691004,,2025-12-01T11:38:57.534959,,2025-12-01T11:38:57.534959,,2025-12-01T11:38:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,38,Laguna,7313,,2025-12-01T10:51:17.691004,,2025-12-01T11:43:57.534959,,2025-12-01T11:43:57.534959,,2025-12-01T11:43:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,39,Cherngtalay School,7346,,2025-12-01T10:52:17.691004,,2025-12-01T11:44:57.534959,,2025-12-01T11:44:57.534959,,2025-12-01T11:44:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,40,Baan Khian,8300,,2025-12-01T11:01:17.691004,,2025-12-01T11:53:57.534959,,2025-12-01T11:53:57.534959,,2025-12-01T11:53:57.534959,,,,,,,,,,,
10-1220,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-12-01T11:04:17.691004,,2025-12-01T11:56:57.534959,,2025-12-01T11:56:57.534959,,2025-12-01T11:56:57.534959,,,,,,,,,,,
10-1196,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-01T10:24:19.426530,2025-12-01T10:17:17.690868,7.03,2025-12-01T16:38:35.522293,,2025-12-01T16:44:44.904127,,,,,,,,,,,,,
10-1196,Airport -> Rawai,48,Surin Beach,4456,2025-12-01T16:53:51.314187,2025-12-01T10:23:17.690868,390.56,2025-12-01T16:43:35.522293,10.26,2025-12-01T16:50:44.904127,3.11,,,,,,,,,,,,
10-1196,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-01T16:56:52.966181,2025-12-01T10:27:17.690868,389.59,2025-12-01T16:47:35.522293,9.29,2025-12-01T16:54:44.904127,2.13,,,,,,,,,,,,
10-1196,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-01T16:57:53.701902,2025-12-01T10:28:17.690868,389.6,2025-12-01T16:48:35.522293,9.3,2025-12-01T16:55:44.904127,2.15,,,,,,,,,,,,
10-1196,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-01T16:58:54.345701,2025-12-01T10:29:17.690868,389.61,2025-12-01T16:49:35.522293,9.31,2025-12-01T16:56:44.904127,2.16,,,,,,,,,,,,
10-1196,Airport -> Rawai,52,Big C Kamala,5396,2025-12-01T17:04:59.386241,2025-12-01T10:32:17.690868,392.69,2025-12-01T10:36:29.326215,388.5,2025-12-01T16:59:44.904127,5.24,,,,,,,,,,,,
10-1196,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-01T17:13:38.640026,2025-12-01T10:42:17.690868,391.35,2025-12-01T10:46:29.326215,387.16,2025-12-01T17:09:44.904127,3.9,,,,,,,,,,,,
10-1196,Airport -> Rawai,54,Kalim School,6540,2025-12-01T17:14:39.773720,2025-12-01T10:43:17.690868,391.37,2025-12-01T10:47:29.326215,387.17,2025-12-01T17:10:44.904127,3.91,,,,,,,,,,,,
10-1196,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-01T17:15:40.840914,2025-12-01T10:44:17.690868,391.39,2025-12-01T10:49:29.326215,386.19,2025-12-01T10:50:18.075973,385.38,,,,,,,,,,,,
10-1196,Airport -> Rawai,56,Indigo Patong,6893,2025-12-01T17:19:45.304953,2025-12-01T10:49:17.690868,390.46,2025-12-01T10:53:29.326215,386.27,2025-12-01T10:54:18.075973,385.45,,,,,,,,,,,,
10-1196,Airport -> Rawai,57,Patong PEA,7083,,2025-12-01T10:53:17.690868,,2025-12-01T10:57:29.326215,,2025-12-01T10:57:18.075973,,,,,,,,,,,,,
10-1196,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-12-01T10:55:17.690868,,2025-12-01T10:59:29.326215,,2025-12-01T10:59:18.075973,,,,,,,,,,,,,
10-1196,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T17:49:54.886725,2025-12-01T11:03:17.690868,406.62,2025-12-01T11:07:29.326215,402.43,2025-12-01T11:07:18.075973,402.61,,,,,,,,,,,,
10-1196,Airport -> Rawai,60,Karon Circle,8431,2025-12-01T17:57:01.790985,2025-12-01T11:07:17.690868,409.74,2025-12-01T11:12:29.326215,404.54,2025-12-01T11:11:18.075973,405.73,,,,,,,,,,,,
10-1196,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-01T17:57:32.270760,2025-12-01T11:08:17.690868,409.24,2025-12-01T11:13:29.326215,404.05,2025-12-01T11:12:18.075973,405.24,,,,,,,,,,,,
10-1196,Airport -> Rawai,62,Karon Stadium,8823,2025-12-01T18:01:35.999423,2025-12-01T11:12:17.690868,409.31,2025-12-01T11:16:29.326215,405.11,2025-12-01T11:16:18.075973,405.3,,,,,,,,,,,,
10-1196,Airport -> Rawai,63,OZO Phuket,8979,2025-12-01T18:03:37.911654,2025-12-01T11:14:17.690868,409.34,2025-12-01T11:18:29.326215,405.14,2025-12-01T11:18:18.075973,405.33,,,,,,,,,,,,
10-1196,Airport -> Rawai,64,Kata Palm,9111,2025-12-01T18:05:39.990770,2025-12-01T11:16:17.690868,409.37,2025-12-01T11:20:29.326215,405.18,2025-12-01T11:20:18.075973,405.37,,,,,,,,,,,,
10-1196,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T18:08:43.043932,2025-12-01T11:16:17.690868,412.42,2025-12-01T11:21:29.326215,407.23,2025-12-01T11:20:18.075973,408.42,,,,,,,,,,,,
10-1196,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T18:12:46.957710,2025-12-01T11:19:17.690868,413.49,2025-12-01T11:23:29.326215,409.29,2025-12-01T11:23:18.075973,409.48,,,,,,,,,,,,
10-1196,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T11:48:52.902073,2025-12-01T11:27:17.690868,21.59,2025-12-01T11:32:29.326215,16.39,2025-12-01T11:31:18.075973,17.58,,,,,,,,,,,,
10-1204,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T17:17:42.939292,2025-12-01T10:17:17.690868,420.42,2025-12-01T16:46:56.880541,30.77,2025-12-01T17:00:21.427054,17.36,,,,,,,,,,,,
10-1210,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-01T12:23:43.557484,2025-12-01T10:31:17.690868,112.43,2025-12-01T12:21:40.919719,2.04,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,44,Baan Khian,2586,,2025-12-01T10:34:17.690868,,2025-12-01T12:24:40.919719,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-01T12:42:54.255545,2025-12-01T10:43:17.690868,119.61,2025-12-01T12:33:40.919719,9.22,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,46,Laguna,3576,2025-12-01T12:42:54.255545,2025-12-01T10:43:17.690868,119.61,2025-12-01T12:33:40.919719,9.22,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-01T12:50:58.629292,2025-12-01T10:47:17.690868,123.68,2025-12-01T12:37:40.919719,13.3,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,48,Surin Beach,4456,2025-12-01T12:57:32.240103,2025-12-01T10:52:17.690868,125.24,2025-12-01T12:43:40.919719,13.86,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-01T13:01:34.352657,2025-12-01T10:57:17.690868,124.28,2025-12-01T12:47:40.919719,13.89,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-01T13:03:05.196660,2025-12-01T10:58:17.690868,124.79,2025-12-01T12:48:40.919719,14.4,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-01T13:04:05.789768,2025-12-01T10:59:17.690868,124.8,2025-12-01T12:49:40.919719,14.41,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,52,Big C Kamala,5396,2025-12-01T13:07:38.198096,2025-12-01T11:01:17.690868,126.34,2025-12-01T12:52:40.919719,14.95,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-01T13:15:43.388558,2025-12-01T11:12:17.690868,123.43,2025-12-01T13:02:40.919719,13.04,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,54,Kalim School,6540,2025-12-01T13:15:43.388558,2025-12-01T11:13:17.690868,122.43,2025-12-01T13:03:40.919719,12.04,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-01T13:17:44.687226,2025-12-01T11:14:17.690868,123.45,2025-12-01T13:04:40.919719,13.06,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,56,Indigo Patong,6893,,2025-12-01T11:19:17.690868,,2025-12-01T13:09:40.919719,,2025-12-01T13:21:45.870166,,,,,,,,,,,,,
10-1210,Airport -> Rawai,57,Patong PEA,7083,,2025-12-01T11:23:17.690868,,2025-12-01T13:13:40.919719,,2025-12-01T13:25:45.870166,,,,,,,,,,,,,
10-1210,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-12-01T11:24:17.690868,,2025-12-01T13:15:40.919719,,2025-12-01T13:27:45.870166,,,,,,,,,,,,,
10-1210,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-01T13:46:01.377803,2025-12-01T11:32:17.690868,133.73,2025-12-01T13:23:40.919719,22.34,2025-12-01T13:35:45.870166,10.26,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,2025-12-01T13:50:34.173404,2025-12-01T11:37:17.690868,133.27,2025-12-01T13:27:40.919719,22.89,2025-12-01T13:40:45.870166,9.81,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-01T13:51:34.755875,2025-12-01T11:38:17.690868,133.28,2025-12-01T13:28:40.919719,22.9,2025-12-01T13:41:45.870166,9.81,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,2025-12-01T13:55:07.072074,2025-12-01T11:41:17.690868,133.82,2025-12-01T13:32:40.919719,22.44,2025-12-01T13:44:45.870166,10.35,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,2025-12-01T13:56:37.888297,2025-12-01T11:44:17.690868,132.34,2025-12-01T13:34:40.919719,21.95,2025-12-01T13:46:45.870166,9.87,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,2025-12-01T13:58:38.970168,2025-12-01T11:45:17.690868,133.35,2025-12-01T13:36:40.919719,21.97,2025-12-01T13:48:45.870166,9.89,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-01T13:58:38.970168,2025-12-01T11:46:17.690868,132.35,2025-12-01T13:36:40.919719,21.97,2025-12-01T13:49:45.870166,8.89,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-01T14:01:40.734175,2025-12-01T11:48:17.690868,133.38,2025-12-01T13:39:40.919719,22.0,2025-12-01T13:51:45.870166,9.91,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-01T14:08:45.562923,2025-12-01T11:57:17.690868,131.46,2025-12-01T13:47:40.919719,21.08,2025-12-01T14:00:45.870166,7.99,,,,,,,,,,,,
10-1204,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-12-01T18:10:58.603086,2025-12-01T10:21:48.964620,469.16,,,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-01T11:36:44.572860,2025-12-01T10:23:48.964620,72.93,2025-12-01T11:34:42.611782,2.03,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,20,Kata Palm,1780,2025-12-01T11:38:45.788283,2025-12-01T10:24:48.964620,73.95,2025-12-01T11:34:42.611782,4.05,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,21,OZO Kata,1937,2025-12-01T11:42:48.116021,2025-12-01T10:26:48.964620,75.99,2025-12-01T11:37:42.611782,5.09,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,22,Peach Blossom,1963,2025-12-01T11:43:48.683848,2025-12-01T10:26:48.964620,77.0,2025-12-01T11:37:42.611782,6.1,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,23,Karon Stadium,2064,2025-12-01T11:45:50.000830,2025-12-01T10:28:48.964620,77.02,2025-12-01T11:39:42.611782,6.12,,,,,,,,,,,,,,
10-1204,Rawai -> Airport,24,Woraburi Karon,2369,2025-12-01T11:49:52.586539,2025-12-01T10:31:48.964620,78.06,2025-12-01T11:42:42.611782,7.17,2025-12-01T11:48:51.850977,1.01,,,,,,,,,,,,
10-1204,Rawai -> Airport,25,Karon Circle,2454,2025-12-01T11:50:53.195820,2025-12-01T10:32:48.964620,78.07,2025-12-01T11:43:42.611782,7.18,2025-12-01T11:49:51.850977,1.02,,,,,,,,,,,,
10-1204,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-01T12:01:59.555727,2025-12-01T10:38:48.964620,83.18,2025-12-01T11:49:42.611782,12.28,2025-12-01T11:54:51.850977,7.13,,,,,,,,,,,,
10-1204,Rawai -> Airport,27,Patong Bus Stop,3674,2025-12-01T12:07:02.501837,2025-12-01T10:44:48.964620,82.23,2025-12-01T11:55:42.611782,11.33,2025-12-01T12:00:51.850977,6.18,2025-12-01T12:06:00.653280,1.03,,,,,,,,,,
10-1204,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-01T12:23:42.249399,2025-12-01T10:47:48.964620,95.89,2025-12-01T11:58:42.611782,24.99,2025-12-01T12:03:51.850977,19.84,2025-12-01T12:09:00.653280,14.69,2025-12-01T12:18:39.140673,5.05,,,,,,,,
10-1204,Rawai -> Airport,29,Four Point Patong,4204,2025-12-01T12:26:43.880331,2025-12-01T10:52:48.964620,93.92,2025-12-01T12:03:42.611782,23.02,2025-12-01T12:08:51.850977,17.87,2025-12-01T12:14:00.653280,12.72,2025-12-01T12:23:39.140673,3.08,,,,,,,,
10-1204,Rawai -> Airport,30,Kalim School,4320,2025-12-01T12:28:44.986179,2025-12-01T10:53:48.964620,94.93,2025-12-01T12:04:42.611782,24.04,2025-12-01T12:09:51.850977,18.89,2025-12-01T12:15:00.653280,13.74,2025-12-01T12:24:39.140673,4.1,,,,,,,,
