licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1264,Dragon Line,12,Phuket Thaihua Museum,760,2025-11-27T17:54:29.001546,,,2025-11-27T17:52:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,13,Dibuk Road,830,2025-11-27T17:55:29.546097,,,2025-11-27T17:53:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,14,Mongkhonnimit Temple,886,2025-11-27T17:04:31.852555,,,2025-11-27T17:54:25.685280,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,2025-11-27T17:04:31.852555,,,2025-11-27T17:56:25.685280,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,,2025-11-27T17:05:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,,2025-11-27T17:08:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,,2025-11-27T17:09:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,,2025-11-27T17:10:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,2025-11-27T17:21:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,2025-11-27T17:25:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,2025-11-27T17:26:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,2025-11-27T17:28:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,2025-11-27T17:29:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,2025-11-27T17:30:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,2025-11-27T17:32:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,2025-11-27T17:33:31.130731,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,2025-11-27T17:35:31.130731,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,27,Patong Bus Stop,3674,,2025-11-27T17:03:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,28,Bangla Patong ,3858,,2025-11-27T17:07:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,29,Four Point Patong,4204,,2025-11-27T17:12:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,30,Kalim School,4320,,2025-11-27T17:13:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,31,Kalim Bus Stop,4437,,2025-11-27T17:14:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,32,Big C Kamala,5519,,2025-11-27T17:25:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,33,Phuket Fantasea,5751,,2025-11-27T17:27:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,2025-11-27T17:28:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,35,Cafe De Mar,5945,,2025-11-27T17:29:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,36,Surin Beach,6442,,2025-11-27T17:33:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,37,Lotus Cherngtalay,7024,,2025-11-27T17:41:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,38,Laguna,7313,,2025-11-27T17:46:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T17:47:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T17:56:31.270885,,,,,,,,,,,,,,,,,
10-1222,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T17:58:31.270885,,,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-11-27T17:30:18.098035,,,2025-11-27T17:28:41.176575,,,,,,,,,,,,,,,
10-1152,Airport -> Rawai,44,Baan Khian,2586,2025-11-27T17:37:22.340820,,,2025-11-27T17:31:41.176575,,2025-11-27T17:34:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,45,Cherngtalay School,3541,2025-11-27T17:51:31.241290,,,2025-11-27T17:39:41.176575,,2025-11-27T17:43:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,46,Laguna,3576,2025-11-27T17:55:33.548827,,,2025-11-27T17:40:41.176575,,2025-11-27T17:43:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,47,Lotus Cherngtalay,3837,,,,2025-11-27T17:44:41.176575,,2025-11-27T17:47:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,48,Surin Beach,4456,,,,2025-11-27T17:49:41.176575,,2025-11-27T17:53:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,49,Intercontinental Kamala,4912,,,,2025-11-27T17:54:41.176575,,2025-11-27T17:57:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,,,2025-11-27T17:55:41.176575,,2025-11-27T17:58:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,51,Phuket Fantasea,5136,,,,2025-11-27T17:56:41.176575,,2025-11-27T17:59:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,52,Big C Kamala,5396,,,,2025-11-27T17:58:41.176575,,2025-11-27T18:02:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,2025-11-27T18:09:41.176575,,2025-11-27T18:12:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,54,Kalim School,6540,,,,2025-11-27T18:10:41.176575,,2025-11-27T18:13:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,2025-11-27T18:11:41.176575,,2025-11-27T18:15:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,56,Indigo Patong,6893,,,,2025-11-27T18:16:41.176575,,2025-11-27T18:19:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,57,Patong PEA,7083,,,,2025-11-27T18:20:41.176575,,2025-11-27T18:23:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,2025-11-27T18:21:41.176575,,2025-11-27T18:25:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,59,Secret cliff resort ,7899,,,,2025-11-27T18:29:41.176575,,2025-11-27T18:33:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,60,Karon Circle,8431,,,,2025-11-27T18:34:41.176575,,2025-11-27T18:38:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,61,Woraburi Karon,8523,,,,2025-11-27T18:35:41.176575,,2025-11-27T18:39:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,62,Karon Stadium,8823,,,,2025-11-27T18:38:41.176575,,2025-11-27T18:42:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,63,OZO Phuket,8979,,,,2025-11-27T18:41:41.176575,,2025-11-27T18:44:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,64,Kata Palm,9111,,,,2025-11-27T18:42:41.176575,,2025-11-27T18:46:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,2025-11-27T18:43:41.176575,,2025-11-27T18:47:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,2025-11-27T18:45:41.176575,,2025-11-27T18:49:50.051641,,,,,,,,,,,,,
10-1152,Airport -> Rawai,67,Sai Yuan,10247,,,,2025-11-27T18:54:41.176575,,2025-11-27T18:58:50.051641,,,,,,,,,,,,,
10-1265,Dragon Line,2,Queen Sirikit Park,56,2025-11-27T17:07:33.550275,2025-11-27T17:05:32.437814,2.02,,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-11-27T17:33:17.564219,2025-11-27T17:07:32.437814,25.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-11-27T17:33:17.564219,2025-11-27T17:07:32.437814,25.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-11-27T17:33:17.564219,2025-11-27T17:09:32.437814,23.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-11-27T17:33:17.564219,2025-11-27T17:11:32.437814,21.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-11-27T17:33:17.564219,2025-11-27T17:13:32.437814,19.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-11-27T17:33:17.564219,2025-11-27T17:14:32.437814,18.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-11-27T17:33:17.564219,2025-11-27T17:16:32.437814,16.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-11-27T17:33:17.564219,2025-11-27T17:17:32.437814,15.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-11-27T17:33:17.564219,2025-11-27T17:18:32.437814,14.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-11-27T17:33:17.564219,2025-11-27T17:19:32.437814,13.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-11-27T17:33:17.564219,2025-11-27T17:21:32.437814,11.75,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-11-27T17:33:17.564219,2025-11-27T17:22:32.437814,10.75,2025-11-27T17:29:15.395659,4.04,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-11-27T17:33:17.564219,2025-11-27T17:23:32.437814,9.75,2025-11-27T17:31:15.395659,2.04,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-11-27T17:06:33.281988,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-11-27T17:07:33.820355,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-11-27T17:12:36.840673,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-11-27T17:15:08.520689,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-11-27T17:17:40.017827,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-11-27T17:19:10.937080,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-11-27T17:21:12.097642,,,2025-11-27T17:20:41.784910,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-11-27T17:39:22.465532,,,2025-11-27T17:37:41.784910,,2025-11-27T17:37:50.436683,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,,,2025-11-27T17:41:41.784910,,2025-11-27T17:41:50.436683,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,2025-11-27T17:08:04.160245,2025-11-27T17:12:33.820355,-4.49,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-11-27T17:09:35.015738,2025-11-27T17:20:33.820355,-10.98,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-11-27T17:11:36.269991,2025-11-27T17:22:33.820355,-10.96,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-11-27T17:14:07.931823,2025-11-27T17:24:33.820355,-10.43,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-11-27T17:19:10.937080,2025-11-27T17:27:33.820355,-8.38,,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,2025-11-27T17:30:33.820355,,2025-11-27T17:23:42.999702,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-11-27T17:36:20.786204,2025-11-27T17:32:33.820355,3.78,2025-11-27T17:25:42.999702,10.63,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-11-27T17:37:21.329019,2025-11-27T17:33:33.820355,3.79,2025-11-27T17:27:42.999702,9.64,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-11-27T17:41:23.685902,2025-11-27T17:35:33.820355,5.83,2025-11-27T17:28:42.999702,12.68,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,2025-11-27T17:46:26.936084,2025-11-27T17:37:33.820355,8.89,2025-11-27T17:31:42.999702,14.73,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,2025-11-27T17:48:28.131301,2025-11-27T17:39:33.820355,8.91,2025-11-27T17:33:42.999702,14.75,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,2025-11-27T17:49:28.777436,2025-11-27T17:41:33.820355,7.92,2025-11-27T17:34:42.999702,14.76,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,2025-11-27T17:50:29.356451,2025-11-27T17:42:33.820355,7.93,2025-11-27T17:35:42.999702,14.77,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,2025-11-27T17:59:33.820355,,2025-11-27T17:52:42.999702,,,,,,,,,,,,,,,
10-1220,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,2025-11-27T18:03:33.820355,,2025-11-27T17:56:42.999702,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T17:10:34.601463,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-11-27T17:13:38.012916,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-11-27T17:19:41.426354,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,20,Kata Palm,1780,2025-11-27T17:21:12.273997,,,,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,21,OZO Kata,1937,2025-11-27T17:24:14.072088,,,2025-11-27T17:23:43.733919,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,22,Peach Blossom,1963,2025-11-27T17:25:14.659675,,,2025-11-27T17:23:43.733919,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,23,Karon Stadium,2064,2025-11-27T17:27:15.983238,,,2025-11-27T17:25:43.733919,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,24,Woraburi Karon,2369,2025-11-27T17:31:18.357458,,,2025-11-27T17:28:43.733919,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,25,Karon Circle,2454,2025-11-27T17:32:18.915961,,,2025-11-27T17:29:43.733919,,,,,,,,,,,,,,,
10-1212,Rawai -> Airport,26,Secret cliff resort ,2997,2025-11-27T17:41:24.271344,,,2025-11-27T17:34:43.733919,,2025-11-27T17:40:52.802385,,,,,,,,,,,,,
10-1212,Rawai -> Airport,27,Patong Bus Stop,3674,2025-11-27T17:48:28.707901,,,2025-11-27T17:40:43.733919,,2025-11-27T17:46:52.802385,,,,,,,,,,,,,
10-1212,Rawai -> Airport,28,Bangla Patong ,3858,,,,2025-11-27T17:44:43.733919,,2025-11-27T17:49:52.802385,,2025-11-27T17:54:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,29,Four Point Patong,4204,,,,2025-11-27T17:49:43.733919,,2025-11-27T17:54:52.802385,,2025-11-27T17:59:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,30,Kalim School,4320,,,,2025-11-27T17:50:43.733919,,2025-11-27T17:55:52.802385,,2025-11-27T18:00:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,31,Kalim Bus Stop,4437,,,,2025-11-27T17:51:43.733919,,2025-11-27T17:56:52.802385,,2025-11-27T18:01:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,32,Big C Kamala,5519,,,,2025-11-27T18:02:43.733919,,2025-11-27T18:07:52.802385,,2025-11-27T18:12:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,33,Phuket Fantasea,5751,,,,2025-11-27T18:04:43.733919,,2025-11-27T18:09:52.802385,,2025-11-27T18:14:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,,,2025-11-27T18:05:43.733919,,2025-11-27T18:10:52.802385,,2025-11-27T18:15:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,35,Cafe De Mar,5945,,,,2025-11-27T18:05:43.733919,,2025-11-27T18:11:52.802385,,2025-11-27T18:16:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,36,Surin Beach,6442,,,,2025-11-27T18:10:43.733919,,2025-11-27T18:15:52.802385,,2025-11-27T18:20:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,37,Lotus Cherngtalay,7024,,,,2025-11-27T18:18:43.733919,,2025-11-27T18:23:52.802385,,2025-11-27T18:28:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,38,Laguna,7313,,,,2025-11-27T18:23:43.733919,,2025-11-27T18:28:52.802385,,2025-11-27T18:33:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,39,Cherngtalay School,7346,,,,2025-11-27T18:23:43.733919,,2025-11-27T18:29:52.802385,,2025-11-27T18:34:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,40,Baan Khian,8300,,,,2025-11-27T18:33:43.733919,,2025-11-27T18:38:52.802385,,2025-11-27T18:43:02.095500,,,,,,,,,,,
10-1212,Rawai -> Airport,41,Thalang Public Health Office,8532,,,,2025-11-27T18:35:43.733919,,2025-11-27T18:41:52.802385,,2025-11-27T18:46:02.095500,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-11-27T17:12:36.974727,2025-11-27T17:17:06.637658,-4.49,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,2025-11-27T17:12:36.974727,2025-11-27T17:21:06.637658,-8.49,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-11-27T17:13:37.627083,2025-11-27T17:22:06.637658,-8.48,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,2025-11-27T17:24:06.637658,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,2025-11-27T17:25:06.637658,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-11-27T17:18:10.298266,2025-11-27T17:26:06.637658,-7.94,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-11-27T17:20:41.762862,2025-11-27T17:28:06.637658,-7.41,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-11-27T17:22:12.704295,2025-11-27T17:29:06.637658,-6.9,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,2025-11-27T17:31:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-11-27T17:12:36.974727,2025-11-27T17:13:06.637658,-0.49,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,2025-11-27T17:17:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,2025-11-27T17:18:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,2025-11-27T17:20:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,2025-11-27T17:21:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,2025-11-27T17:22:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,2025-11-27T17:24:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,2025-11-27T17:25:06.637658,,,,,,,,,,,,,,,,,
10-1265,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,2025-11-27T17:27:06.637658,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T17:20:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T17:25:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T17:26:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T17:29:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T17:31:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T17:33:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T17:34:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T17:36:38.170364,,,,,,,,,,,,,,,,,
10-1222,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T17:45:38.170364,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,11,WANLAMUN & EGG E EGG @ OLD TOWN,692,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,12,Phuket Thaihua Museum,760,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,13,Dibuk Road,830,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,14,Mongkhonnimit Temple,886,2025-11-27T17:33:17.564219,,,2025-11-27T17:29:15.395659,,,,,,,,,,,,,,,
10-1265,Dragon Line,15,Limelight Phuket,960,2025-11-27T17:33:17.564219,,,2025-11-27T17:31:15.395659,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-11-27T17:52:31.780849,2025-11-27T17:32:39.400012,19.87,2025-11-27T17:52:29.932141,0.03,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,44,Baan Khian,2586,,2025-11-27T17:35:39.400012,,2025-11-27T17:54:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,45,Cherngtalay School,3541,,2025-11-27T17:43:39.400012,,2025-11-27T18:03:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,46,Laguna,3576,,2025-11-27T17:44:39.400012,,2025-11-27T18:04:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,47,Lotus Cherngtalay,3837,,2025-11-27T17:47:39.400012,,2025-11-27T18:07:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,48,Surin Beach,4456,,2025-11-27T17:53:39.400012,,2025-11-27T18:13:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,49,Intercontinental Kamala,4912,,2025-11-27T17:57:39.400012,,2025-11-27T18:17:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,2025-11-27T17:58:39.400012,,2025-11-27T18:18:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,51,Phuket Fantasea,5136,,2025-11-27T17:59:39.400012,,2025-11-27T18:19:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,52,Big C Kamala,5396,,2025-11-27T18:02:39.400012,,2025-11-27T18:22:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,53,Kalim Bus Stop,6450,,2025-11-27T18:12:39.400012,,2025-11-27T18:32:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,54,Kalim School,6540,,2025-11-27T18:14:39.400012,,2025-11-27T18:33:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,2025-11-27T18:15:39.400012,,2025-11-27T18:35:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,56,Indigo Patong,6893,,2025-11-27T18:19:39.400012,,2025-11-27T18:39:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,57,Patong PEA,7083,,2025-11-27T18:23:39.400012,,2025-11-27T18:43:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-11-27T18:25:39.400012,,2025-11-27T18:45:29.932141,,,,,,,,,,,,,,,
