licence,route,stop_id,stop_name,stop_index,registration_time,arrival_time,eta_min_T0,eta_ts_T0,error_T0,eta_min_T15,eta_ts_T15,error_T15,eta_min_T30,eta_ts_T30,error_T30,eta_min_T45,eta_ts_T45,error_T45,eta_min_T60,eta_ts_T60,error_T60,eta_min_T75,eta_ts_T75,error_T75,eta_min_T90,eta_ts_T90,error_T90,eta_min_T105,eta_ts_T105,error_T105,eta_min_T120,eta_ts_T120,error_T120
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T15:10:35.151036,,40.0,2025-12-02T15:50:35.151036,,45.0,2025-12-02T16:38:51.156059,,39.0,2025-12-02T16:55:08.635428,,,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,2025-12-02T15:10:35.151036,,44.0,2025-12-02T15:54:35.151036,,49.0,2025-12-02T16:42:51.156059,,43.0,2025-12-02T16:59:08.635428,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T15:11:10.610094,,9.0,2025-12-02T15:20:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T15:11:10.610094,,14.0,2025-12-02T15:25:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T15:11:10.610094,,15.0,2025-12-02T15:26:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T15:11:10.610094,,18.0,2025-12-02T15:29:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T15:11:10.610094,,20.0,2025-12-02T15:31:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T15:11:10.610094,,22.0,2025-12-02T15:33:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T15:11:10.610094,,23.0,2025-12-02T15:34:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T15:11:10.610094,,25.0,2025-12-02T15:36:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T15:11:10.610094,,34.0,2025-12-02T15:45:10.610094,,,,,,,,,,,,,,,,,,,,,,,,,
10-1196,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T15:12:10.744013,,55.0,2025-12-02T16:07:10.744013,,51.0,2025-12-02T16:20:28.524037,,37.0,2025-12-02T16:19:11.248443,,21.0,2025-12-02T16:20:29.691733,,15.0,2025-12-02T16:27:11.054383,,3.0,2025-12-02T16:30:20.118706,,,,,,,,,,
10-1212,Airport -> Rawai,47,Lotus Cherngtalay,3837,2025-12-02T15:12:11.755313,,2.0,2025-12-02T15:14:11.755313,,29.0,2025-12-02T16:27:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T15:12:11.755313,,7.0,2025-12-02T15:19:11.755313,,35.0,2025-12-02T16:33:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T15:12:11.755313,,12.0,2025-12-02T15:24:11.755313,,39.0,2025-12-02T16:37:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T15:12:11.755313,,13.0,2025-12-02T15:25:11.755313,,40.0,2025-12-02T16:38:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T15:12:11.755313,,14.0,2025-12-02T15:26:11.755313,,41.0,2025-12-02T16:39:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T15:12:11.755313,,17.0,2025-12-02T15:29:11.755313,,44.0,2025-12-02T16:42:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T15:12:11.755313,,27.0,2025-12-02T15:39:11.755313,,54.0,2025-12-02T16:52:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,54,Kalim School,6540,2025-12-02T15:12:11.755313,,28.0,2025-12-02T15:40:11.755313,,55.0,2025-12-02T16:53:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T15:12:11.755313,,29.0,2025-12-02T15:41:11.755313,,56.0,2025-12-02T16:54:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T15:12:11.755313,,34.0,2025-12-02T15:46:11.755313,,61.0,2025-12-02T16:59:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T15:12:11.755313,,36.0,2025-12-02T15:48:11.755313,,63.0,2025-12-02T17:01:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T15:12:11.755313,,38.0,2025-12-02T15:50:11.755313,,65.0,2025-12-02T17:03:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T15:12:11.755313,,48.0,2025-12-02T16:00:11.755313,,75.0,2025-12-02T17:13:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T15:12:11.755313,,53.0,2025-12-02T16:05:11.755313,,80.0,2025-12-02T17:18:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T15:12:11.755313,,54.0,2025-12-02T16:06:11.755313,,81.0,2025-12-02T17:19:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T15:12:11.755313,,57.0,2025-12-02T16:09:11.755313,,84.0,2025-12-02T17:22:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T15:12:11.755313,,59.0,2025-12-02T16:11:11.755313,,87.0,2025-12-02T17:25:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T15:12:11.755313,,61.0,2025-12-02T16:13:11.755313,,88.0,2025-12-02T17:26:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T15:12:11.755313,,62.0,2025-12-02T16:14:11.755313,,89.0,2025-12-02T17:27:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T15:12:11.755313,,64.0,2025-12-02T16:16:11.755313,,91.0,2025-12-02T17:29:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1212,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T15:12:11.755313,,73.0,2025-12-02T16:25:11.755313,,100.0,2025-12-02T17:38:31.567451,,,,,,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,38,Laguna,7313,2025-12-02T15:14:13.058573,,2.0,2025-12-02T15:16:13.058573,,32.0,2025-12-02T16:28:57.537371,,,,,,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T15:14:13.058573,,3.0,2025-12-02T15:17:13.058573,,33.0,2025-12-02T16:29:57.537371,,,,,,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T15:14:13.058573,,12.0,2025-12-02T15:26:13.058573,,42.0,2025-12-02T16:38:57.537371,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,42,Phuket Airport,3,2025-12-02T15:14:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,43,Thalang Public Health Office,2368,2025-12-02T15:14:14.231036,,17.0,2025-12-02T15:31:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,44,Baan Khian,2586,2025-12-02T15:14:14.231036,,20.0,2025-12-02T15:34:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,45,Cherngtalay School,3541,2025-12-02T15:14:14.231036,,29.0,2025-12-02T15:43:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,46,Laguna,3576,2025-12-02T15:14:14.231036,,29.0,2025-12-02T15:43:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T15:14:14.231036,,39.0,2025-12-02T15:53:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T15:14:14.231036,,43.0,2025-12-02T15:57:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T15:14:14.231036,,44.0,2025-12-02T15:58:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T15:14:14.231036,,45.0,2025-12-02T15:59:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T15:14:14.231036,,48.0,2025-12-02T16:02:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T15:14:14.231036,,58.0,2025-12-02T16:12:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,54,Kalim School,6540,2025-12-02T15:14:14.231036,,59.0,2025-12-02T16:13:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T15:14:14.231036,,61.0,2025-12-02T16:15:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T15:14:14.231036,,65.0,2025-12-02T16:19:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T15:14:14.231036,,68.0,2025-12-02T16:22:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T15:14:14.231036,,69.0,2025-12-02T16:23:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T15:14:14.231036,,79.0,2025-12-02T16:33:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T15:14:14.231036,,84.0,2025-12-02T16:38:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T15:14:14.231036,,85.0,2025-12-02T16:39:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T15:14:14.231036,,88.0,2025-12-02T16:42:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T15:14:14.231036,,91.0,2025-12-02T16:45:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T15:14:14.231036,,93.0,2025-12-02T16:47:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T15:14:14.231036,,93.0,2025-12-02T16:47:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T15:14:14.231036,,96.0,2025-12-02T16:50:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1210,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T15:14:14.231036,,104.0,2025-12-02T16:58:14.231036,,,,,,,,,,,,,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,2025-12-02T15:17:12.666130,,39.0,2025-12-02T15:56:12.666130,,27.0,2025-12-02T15:59:26.827772,,20.0,2025-12-02T16:07:15.497505,,13.0,2025-12-02T16:15:29.776379,,4.0,2025-12-02T16:21:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-02T15:17:12.666130,,50.0,2025-12-02T16:07:12.666130,,37.0,2025-12-02T16:09:26.827772,,31.0,2025-12-02T16:18:15.497505,,23.0,2025-12-02T16:25:29.776379,,14.0,2025-12-02T16:31:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,2025-12-02T15:17:12.666130,,54.0,2025-12-02T16:11:12.666130,,41.0,2025-12-02T16:13:26.827772,,35.0,2025-12-02T16:22:15.497505,,27.0,2025-12-02T16:29:29.776379,,18.0,2025-12-02T16:35:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-12-02T15:17:12.666130,,55.0,2025-12-02T16:12:12.666130,,42.0,2025-12-02T16:14:26.827772,,36.0,2025-12-02T16:23:15.497505,,28.0,2025-12-02T16:30:29.776379,,19.0,2025-12-02T16:36:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,2025-12-02T15:17:12.666130,,57.0,2025-12-02T16:14:12.666130,,44.0,2025-12-02T16:16:26.827772,,38.0,2025-12-02T16:25:15.497505,,30.0,2025-12-02T16:32:29.776379,,22.0,2025-12-02T16:39:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,2025-12-02T15:17:12.666130,,58.0,2025-12-02T16:15:12.666130,,46.0,2025-12-02T16:18:26.827772,,39.0,2025-12-02T16:26:15.497505,,32.0,2025-12-02T16:34:29.776379,,23.0,2025-12-02T16:40:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-12-02T15:17:12.666130,,59.0,2025-12-02T16:16:12.666130,,47.0,2025-12-02T16:19:26.827772,,40.0,2025-12-02T16:27:15.497505,,33.0,2025-12-02T16:35:29.776379,,24.0,2025-12-02T16:41:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-12-02T15:17:12.666130,,61.0,2025-12-02T16:18:12.666130,,48.0,2025-12-02T16:20:26.827772,,42.0,2025-12-02T16:29:15.497505,,34.0,2025-12-02T16:36:29.776379,,25.0,2025-12-02T16:42:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-12-02T15:17:12.666130,,61.0,2025-12-02T16:18:12.666130,,49.0,2025-12-02T16:21:26.827772,,42.0,2025-12-02T16:29:15.497505,,35.0,2025-12-02T16:37:29.776379,,26.0,2025-12-02T16:43:40.125450,,,,,,,,,,,,,
10-1223,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-02T15:17:12.666130,,64.0,2025-12-02T16:21:12.666130,,51.0,2025-12-02T16:23:26.827772,,45.0,2025-12-02T16:32:15.497505,,37.0,2025-12-02T16:39:29.776379,,28.0,2025-12-02T16:45:40.125450,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,2025-12-02T15:18:14.160464,,8.0,2025-12-02T15:26:14.160464,,32.0,2025-12-02T16:28:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,2025-12-02T15:18:14.160464,,19.0,2025-12-02T15:37:14.160464,,42.0,2025-12-02T16:38:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,2025-12-02T15:18:14.160464,,23.0,2025-12-02T15:41:14.160464,,46.0,2025-12-02T16:42:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,2025-12-02T15:18:14.160464,,24.0,2025-12-02T15:42:14.160464,,47.0,2025-12-02T16:43:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,2025-12-02T15:18:14.160464,,26.0,2025-12-02T15:44:14.160464,,49.0,2025-12-02T16:45:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,2025-12-02T15:18:14.160464,,27.0,2025-12-02T15:45:14.160464,,51.0,2025-12-02T16:47:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-12-02T15:18:14.160464,,28.0,2025-12-02T15:46:14.160464,,52.0,2025-12-02T16:48:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-12-02T15:18:14.160464,,30.0,2025-12-02T15:48:14.160464,,53.0,2025-12-02T16:49:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-12-02T15:18:14.160464,,31.0,2025-12-02T15:49:14.160464,,54.0,2025-12-02T16:50:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1221,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,2025-12-02T15:18:14.160464,,33.0,2025-12-02T15:51:14.160464,,56.0,2025-12-02T16:52:55.200540,,,,,,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T15:21:20.282170,,6.0,2025-12-02T15:27:20.282170,,28.0,2025-12-02T16:24:57.537371,,,,,,,,,,,,,,,,,,,,,,
10-1223,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,2025-12-02T15:22:17.203002,,1.0,2025-12-02T15:23:17.203002,,24.0,2025-12-02T16:21:55.198947,,28.0,2025-12-02T16:42:07.492618,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,26,Secret cliff resort ,2997,2025-12-02T15:22:21.461436,,29.0,2025-12-02T15:51:21.461436,,16.0,2025-12-02T15:53:36.565875,,5.0,2025-12-02T15:58:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,28,Bangla Patong ,3858,2025-12-02T15:22:21.461436,,39.0,2025-12-02T16:01:21.461436,,26.0,2025-12-02T16:03:36.565875,,15.0,2025-12-02T16:08:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,29,Four Point Patong,4204,2025-12-02T15:22:21.461436,,46.0,2025-12-02T16:08:21.461436,,33.0,2025-12-02T16:10:36.565875,,22.0,2025-12-02T16:15:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,30,Kalim School,4320,2025-12-02T15:22:21.461436,,47.0,2025-12-02T16:09:21.461436,,34.0,2025-12-02T16:11:36.565875,,23.0,2025-12-02T16:16:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,31,Kalim Bus Stop,4437,2025-12-02T15:22:21.461436,,48.0,2025-12-02T16:10:21.461436,,35.0,2025-12-02T16:12:36.565875,,24.0,2025-12-02T16:17:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,32,Big C Kamala,5519,2025-12-02T15:22:21.461436,,59.0,2025-12-02T16:21:21.461436,,46.0,2025-12-02T16:23:36.565875,,35.0,2025-12-02T16:28:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,33,Phuket Fantasea,5751,2025-12-02T15:22:21.461436,,61.0,2025-12-02T16:23:21.461436,,48.0,2025-12-02T16:25:36.565875,,37.0,2025-12-02T16:30:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,2025-12-02T15:22:21.461436,,62.0,2025-12-02T16:24:21.461436,,49.0,2025-12-02T16:26:36.565875,,38.0,2025-12-02T16:31:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,35,Cafe De Mar,5945,2025-12-02T15:22:21.461436,,63.0,2025-12-02T16:25:21.461436,,50.0,2025-12-02T16:27:36.565875,,39.0,2025-12-02T16:32:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,36,Surin Beach,6442,2025-12-02T15:22:21.461436,,67.0,2025-12-02T16:29:21.461436,,54.0,2025-12-02T16:31:36.565875,,43.0,2025-12-02T16:36:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,37,Lotus Cherngtalay,7024,2025-12-02T15:22:21.461436,,74.0,2025-12-02T16:36:21.461436,,61.0,2025-12-02T16:38:36.565875,,50.0,2025-12-02T16:43:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,38,Laguna,7313,2025-12-02T15:22:21.461436,,78.0,2025-12-02T16:40:21.461436,,65.0,2025-12-02T16:42:36.565875,,54.0,2025-12-02T16:47:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,39,Cherngtalay School,7346,2025-12-02T15:22:21.461436,,79.0,2025-12-02T16:41:21.461436,,66.0,2025-12-02T16:43:36.565875,,55.0,2025-12-02T16:48:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,40,Baan Khian,8300,2025-12-02T15:22:21.461436,,88.0,2025-12-02T16:50:21.461436,,75.0,2025-12-02T16:52:36.565875,,64.0,2025-12-02T16:57:23.352334,,,,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,41,Thalang Public Health Office,8532,2025-12-02T15:22:21.461436,,90.0,2025-12-02T16:52:21.461436,,77.0,2025-12-02T16:54:36.565875,,67.0,2025-12-02T17:00:23.352334,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,48,Surin Beach,4456,2025-12-02T15:24:25.961155,,1.0,2025-12-02T15:25:25.961155,,15.0,2025-12-02T16:14:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-12-02T15:24:25.961155,,5.0,2025-12-02T15:29:25.961155,,19.0,2025-12-02T16:18:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-12-02T15:24:25.961155,,6.0,2025-12-02T15:30:25.961155,,20.0,2025-12-02T16:19:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,51,Phuket Fantasea,5136,2025-12-02T15:24:25.961155,,7.0,2025-12-02T15:31:25.961155,,21.0,2025-12-02T16:20:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,52,Big C Kamala,5396,2025-12-02T15:24:25.961155,,10.0,2025-12-02T15:34:25.961155,,24.0,2025-12-02T16:23:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,53,Kalim Bus Stop,6450,2025-12-02T15:24:25.961155,,20.0,2025-12-02T15:44:25.961155,,34.0,2025-12-02T16:33:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,54,Kalim School,6540,2025-12-02T15:24:25.961155,,21.0,2025-12-02T15:45:25.961155,,36.0,2025-12-02T16:35:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,2025-12-02T15:24:25.961155,,22.0,2025-12-02T15:46:25.961155,,37.0,2025-12-02T16:36:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,56,Indigo Patong,6893,2025-12-02T15:24:25.961155,,26.0,2025-12-02T15:50:25.961155,,41.0,2025-12-02T16:40:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,57,Patong PEA,7083,2025-12-02T15:24:25.961155,,29.0,2025-12-02T15:53:25.961155,,44.0,2025-12-02T16:43:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,2025-12-02T15:24:25.961155,,31.0,2025-12-02T15:55:25.961155,,45.0,2025-12-02T16:44:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,59,Secret cliff resort ,7899,2025-12-02T15:24:25.961155,,41.0,2025-12-02T16:05:25.961155,,56.0,2025-12-02T16:55:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,60,Karon Circle,8431,2025-12-02T15:24:25.961155,,46.0,2025-12-02T16:10:25.961155,,61.0,2025-12-02T17:00:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,61,Woraburi Karon,8523,2025-12-02T15:24:25.961155,,47.0,2025-12-02T16:11:25.961155,,62.0,2025-12-02T17:01:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,62,Karon Stadium,8823,2025-12-02T15:24:25.961155,,50.0,2025-12-02T16:14:25.961155,,65.0,2025-12-02T17:04:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,63,OZO Phuket,8979,2025-12-02T15:24:25.961155,,52.0,2025-12-02T16:16:25.961155,,67.0,2025-12-02T17:06:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,64,Kata Palm,9111,2025-12-02T15:24:25.961155,,54.0,2025-12-02T16:18:25.961155,,69.0,2025-12-02T17:08:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-12-02T15:24:25.961155,,55.0,2025-12-02T16:19:25.961155,,70.0,2025-12-02T17:09:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,66,Andaman Cannacia Resort,9327,2025-12-02T15:24:25.961155,,57.0,2025-12-02T16:21:25.961155,,72.0,2025-12-02T17:11:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1149,Airport -> Rawai,67,Sai Yuan,10247,2025-12-02T15:24:25.961155,,66.0,2025-12-02T16:30:25.961155,,81.0,2025-12-02T17:20:02.663359,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,16,Rawai Beach,4,2025-12-02T15:29:28.524037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-12-02T15:29:28.524037,,16.0,2025-12-02T15:45:28.524037,,,,,,,,,,,,,,,,,,,,,,,,,
10-1153,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-12-02T15:29:28.524037,,18.0,2025-12-02T15:47:28.524037,,,,,,,,,,,,,,,,,,,,,,,,,
